kural,verification,pal,iyal,adhigaram,adhigaramName,adi,siraPos,sira,togai,sol,split,category,ilakkanam,vetrumai,todar,gloss,confidence
580,verified,பொருட்பால்,அரசியல்,58,கண்ணோட்டம்,2,2,வேண்டு,,வேண்டு,வேண்டு,வினை,வினையெச்சம்,,,desiring (joins பவர்),0.58
580,verified,பொருட்பால்,அரசியல்,58,கண்ணோட்டம்,2,3,பவர்,,பவர்,பு+அர்,பெயர்,வினையாலணையும்பெயர்,,,those who (desire),0.6
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,1,ஒற்றும்,,ஒற்று,ஒற்று,பெயர்,பொருட்பெயர்,,,spy,0.82
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,1,ஒற்றும்,,உம்,உம்,இடை,உம்மை,,,and (inclusive),0.9
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,2,உரைசான்ற,,உரைசான்ற,உரை + சான்ற,வினை,பெயரெச்சம்,,அடைமொழி,of established repute,0.78
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,3,நூலும்,,நூல்,நூல்,பெயர்,பொருட்பெயர்,,,treatise/law-book,0.88
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,3,நூலும்,,உம்,உம்,இடை,உம்மை,,,and (inclusive),0.9
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,4,இவையிரண்டும்,,இவை,இவை,பெயர்,சுட்டுப்பெயர்,,,these,0.85
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,4,இவையிரண்டும்,,இரண்டு,இரண்டு,பெயர்,எண்ணுப்பெயர்,,,two,0.85
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,4,இவையிரண்டும்,,உம்,உம்,இடை,உம்மை,,,both (inclusive),0.85
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,1,தெற்றென்க,,தெற்றென்க,தெற்றென் + க,வினை,வியங்கோள்வினைமுற்று,,,let (him) regard clearly,0.78
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,2,மன்னவன்,,மன்னவன்,மன்னவன்,பெயர்,பொருட்பெயர்,6:அது:உடைமை,,king's,0.78
581,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,3,கண்,,கண்,கண்,பெயர்,சினைப்பெயர்,,,eye(s),0.85
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,1,எல்லார்க்கும்,,எல்லார்,எல்லார்,பெயர்,பொருட்பெயர்,4:கு:கொடை/நோக்கம்,,to all (persons),0.82
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,1,எல்லார்க்கும்,,உம்,உம்,இடை,உம்மை,,,all (inclusive),0.85
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,2,எல்லாம்,,எல்லாம்,எல்லாம்,பெயர்,பொருட்பெயர்,,,all things,0.8
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,3,நிகழ்பவை,,நிகழ்பவை,நிகழ்பு + அவை,பெயர்,வினையாலணையும்பெயர்,,,things that happen,0.75
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,4,எஞ்ஞான்றும்,,எஞ்ஞான்று,எ + ஞான்று,பெயர்,காலப்பெயர்,,,at all times,0.78
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,4,எஞ்ஞான்றும்,,உம்,உம்,இடை,உம்மை,,,every (inclusive),0.82
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,1,வல்லறிதல்,,வல்,வல்,உரி,உரிச்சொல்,,,swiftly/ably,0.6
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,1,வல்லறிதல்,,அறிதல்,அறி + தல்,பெயர்,தொழிற்பெயர்,,,the knowing,0.82
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,2,வேந்தன்,,வேந்தன்,வேந்தன்,பெயர்,பொருட்பெயர்,6:அது:உடைமை,,king's,0.75
582,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,3,தொழில்,,தொழில்,தொழில்,பெயர்,தொழிற்பெயர்,,,duty/task,0.85
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,1,ஒற்றினான்,,ஒற்றினான்,ஒற்று + இன் + ஆன்,பெயர்,பொருட்பெயர்,3:ஆன்:கருவி/உடன்,,by the spy,0.78
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,2,ஒற்றிப்,,ஒற்றி,ஒற்று + இ,வினை,வினையெச்சம்,,,having spied,0.82
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,3,பொருள்தெரியா,,பொருள்,பொருள்,பெயர்,பொருட்பெயர்,2:ஐ:செயப்படுபொருள்,,meaning/matter,0.78
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,3,பொருள்தெரியா,,தெரியா,தெரி + ஆ,வினை,எதிர்மறைபெயரெச்சம்,,,who does not discern,0.75
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,4,மன்னவன்,,மன்னவன்,மன்னவன்,பெயர்,பொருட்பெயர்,,,king,0.85
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,1,கொற்றங்,,கொற்றம்,கொற்றம்,பெயர்,பொருட்பெயர்,2:ஐ:செயப்படுபொருள்,,victory/sovereignty,0.78
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,2,கொளக்கிடந்தது,,கொள,கொள் + அ,வினை,வினையெச்சம்,,,to attain,0.72
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,2,கொளக்கிடந்தது,,கிடந்தது,கிட + ந்த் + அது,பெயர்,வினையாலணையும்பெயர்,,,that which lies (a way),0.7
583,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,2,3,இல்,,இல்,இல்,இடை,எதிர்மறைஇடை,,,there is none,0.78
584,verified,பொருட்பால்,அரசியல்,59,ஒற்றாடல்,1,1,வினைசெய்வார்,வேற்றுமைத்தொகை,வினை,வினை,பெயர்,தொழிற்பெயர்,2:ஐ:செயப்படுபொருள்,,work/duty,0.75
